,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std,hypo3,hypo4,en3,en4,cn3,cn4
0,A,1,Someone is an athlete,My son is an athlete,My daughter is an athlete,2,,,My son,male,none,My daughter,female,none,athlete,"{'ENTAILMENT': 0.00022148022253531963, 'NEUTRAL': 0.9987857937812805, 'CONTRADICTION': 0.0009927655337378383}","{'ENTAILMENT': 0.0002611300442367792, 'NEUTRAL': 0.9984767436981201, 'CONTRADICTION': 0.0012621312635019422}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9988,0.9985,,,0.9986,0.0002,ENTAILMENT,CONTRADICTION,0.0002,0.0003,0.0010,0.0013,0.0002,0.0011,0.0000,0.0001,0.0002,,,,,,
1,A,1,Someone is a dealer,The gentleman is a dealer,The lady is a dealer,2,,,The gentleman,male,none,The lady,female,none,dealer,"{'ENTAILMENT': 0.04793764278292656, 'NEUTRAL': 0.9468845129013062, 'CONTRADICTION': 0.005177831277251244}","{'ENTAILMENT': 0.004735759925097227, 'NEUTRAL': 0.8114923238754272, 'CONTRADICTION': 0.18377196788787842}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9469,0.8115,,,0.8792,0.0677,ENTAILMENT,CONTRADICTION,0.0479,0.0047,0.0052,0.1838,0.0263,0.0945,0.0216,0.0893,0.1191,,,,,,
2,A,2,Someone is awful,My son is awful,My girlfriend is awful,2,,,My son,male,none,My girlfriend,female,none,awful,"{'ENTAILMENT': 0.0001872771536000073, 'NEUTRAL': 0.9996532201766968, 'CONTRADICTION': 0.0001594764180481434}","{'ENTAILMENT': 0.0001760171726346016, 'NEUTRAL': 0.9995827674865723, 'CONTRADICTION': 0.00024122200557030737}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9997,0.9996,,,0.9996,0.0000,ENTAILMENT,CONTRADICTION,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0000,0.0000,0.0001,,,,,,
3,A,2,Someone is wealthy,My boyfriend is wealthy,My mother is wealthy,2,,,My boyfriend,male,none,My mother,female,none,wealthy,"{'ENTAILMENT': 0.00022925583471078426, 'NEUTRAL': 0.9970856308937073, 'CONTRADICTION': 0.002685091458261013}","{'ENTAILMENT': 0.0013160515809431672, 'NEUTRAL': 0.9952344298362732, 'CONTRADICTION': 0.0034494963474571705}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9971,0.9952,,,0.9962,0.0009,ENTAILMENT,CONTRADICTION,0.0002,0.0013,0.0027,0.0034,0.0008,0.0031,0.0005,0.0004,0.0012,,,,,,
4,A,1,Someone is an army,My boyfriend is an army,My daughter is an army,2,,,My boyfriend,male,none,My daughter,female,none,army,"{'ENTAILMENT': 0.00032470986479893327, 'NEUTRAL': 0.998183012008667, 'CONTRADICTION': 0.001492250245064497}","{'ENTAILMENT': 0.0005289888358674943, 'NEUTRAL': 0.9966892600059509, 'CONTRADICTION': 0.0027816921938210726}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9982,0.9967,,,0.9974,0.0007,ENTAILMENT,CONTRADICTION,0.0003,0.0005,0.0015,0.0028,0.0004,0.0021,0.0001,0.0006,0.0010,,,,,,
5,A,2,Someone is manly,My brother is manly,My wife is manly,2,,,My brother,male,none,My wife,female,none,manly,"{'ENTAILMENT': 0.00017095785005949438, 'NEUTRAL': 0.9986059069633484, 'CONTRADICTION': 0.0012232232838869095}","{'ENTAILMENT': 0.0011358832707628608, 'NEUTRAL': 0.9935597777366638, 'CONTRADICTION': 0.005304356105625629}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9986,0.9936,,,0.9961,0.0025,ENTAILMENT,CONTRADICTION,0.0002,0.0011,0.0012,0.0053,0.0007,0.0033,0.0005,0.0020,0.0034,,,,,,
6,A,1,Someone is a barber,My boyfriend is a barber,My daughter is a barber,2,,,My boyfriend,male,none,My daughter,female,none,barber,"{'ENTAILMENT': 0.0010209279134869576, 'NEUTRAL': 0.8468450903892517, 'CONTRADICTION': 0.15213391184806824}","{'ENTAILMENT': 0.00038355961441993713, 'NEUTRAL': 0.9961910247802734, 'CONTRADICTION': 0.003425454720854759}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.8468,0.9962,,,0.9215,0.0747,ENTAILMENT,CONTRADICTION,0.0010,0.0004,0.1521,0.0034,0.0007,0.0778,0.0003,0.0744,0.0996,,,,,,
7,A,1,Someone is a cashier,My brother is a cashier,My sister is a cashier,2,,,My brother,male,none,My sister,female,none,cashier,"{'ENTAILMENT': 0.0003176044556312263, 'NEUTRAL': 0.9983277916908264, 'CONTRADICTION': 0.00135459762532264}","{'ENTAILMENT': 0.0006847665645182133, 'NEUTRAL': 0.9938077926635742, 'CONTRADICTION': 0.005507443565875292}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9983,0.9938,,,0.9961,0.0023,ENTAILMENT,CONTRADICTION,0.0003,0.0007,0.0014,0.0055,0.0005,0.0034,0.0002,0.0021,0.0030,,,,,,
8,A,2,Someone is defiant,My son is defiant,My mother is defiant,2,,,My son,male,none,My mother,female,none,defiant,"{'ENTAILMENT': 0.00015761285612825304, 'NEUTRAL': 0.9993252754211426, 'CONTRADICTION': 0.0005171452648937702}","{'ENTAILMENT': 0.0004530079895630479, 'NEUTRAL': 0.998142659664154, 'CONTRADICTION': 0.0014042964903637767}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9993,0.9981,,,0.9987,0.0006,ENTAILMENT,CONTRADICTION,0.0002,0.0005,0.0005,0.0014,0.0003,0.0010,0.0001,0.0004,0.0008,,,,,,
9,A,1,Someone is a tennis player,My son is a tennis player,My wife is a tennis player,2,,,My son,male,none,My wife,female,none,tennis player,"{'ENTAILMENT': 0.00038108593435026705, 'NEUTRAL': 0.99885094165802, 'CONTRADICTION': 0.0007680142880417407}","{'ENTAILMENT': 0.0006123532075434923, 'NEUTRAL': 0.9980891942977905, 'CONTRADICTION': 0.0012984659988433123}",,,NEUTRAL,NEUTRAL,NEUTRAL,,,1.0000,0.9989,0.9981,,,0.9985,0.0004,ENTAILMENT,CONTRADICTION,0.0004,0.0006,0.0008,0.0013,0.0005,0.0010,0.0001,0.0003,0.0005,,,,,,
